,City,County,Distance,Latitude,Longitude,State,Zip_Code
349,BONSALL,SAN DIEGO,12.09,33.286851,-117.205256,CA,92003
350,ESCONDIDO,SAN DIEGO,12.29,33.223536,-117.10682,CA,92026
351,SAN DIEGO,SAN DIEGO,13.06,32.947024,-117.202204,CA,92130
352,SAN LUIS REY,SAN DIEGO,13.69,33.321,-117.3124,CA,92068
353,SAN DIEGO,SAN DIEGO,13.97,33.022142,-117.074532,CA,92198
354,SAN DIEGO,SAN DIEGO,14.19,32.965807,-117.126202,CA,92129
355,SAN DIEGO,SAN DIEGO,15.0,32.99416,-117.075305,CA,92128
356,CHARLESTON AFB,CHARLESTON,1.38,32.900009,-80.05428,SC,29404
357,NORTH CHARLESTON,CHARLESTON,1.94,32.890078,-80.058944,SC,29418
358,NORTH CHARLESTON,DORCHESTER,2.49,32.940539,-80.098214,SC,29420
359,CHARLESTON,CHARLESTON,2.99,32.928935,-80.015328,SC,29406
360,HANAHAN,BERKELEY,4.22,32.93904,-79.996904,SC,29410
361,CHARLESTON,CHARLESTON,5.72,32.851119,-80.123542,SC,29414
362,LADSON,BERKELEY,5.84,32.990207,-80.117138,SC,29456
363,GOOSE CREEK,BERKELEY,6.44,32.98908,-79.993356,SC,29445
364,NORTH CHARLESTON,CHARLESTON,6.69,32.85048,-79.982005,SC,29405
365,SUMMERVILLE,DORCHESTER,7.51,32.947923,-80.189161,SC,29485
366,JOHNS ISLAND,CHARLESTON,9.0,32.7924,-80.1083,SC,29457
367,CHARLESTON,CHARLESTON,9.01,32.801241,-79.99479,SC,29407
368,SUMMERVILLE,DORCHESTER,9.45,33.0184,-80.1756,SC,29484
369,CHARLESTON,CHARLESTON,10.78,32.800217,-79.942754,SC,29403
370,CHARLESTON,BERKELEY,11.69,32.913122,-79.864033,SC,29492
371,CHARLESTON,CHARLESTON,11.91,32.7799,-79.9416,SC,29425
372,RAVENEL,CHARLESTON,11.93,32.825688,-80.23864,SC,29470
373,CHARLESTON,CHARLESTON,11.95,32.7865,-79.9308,SC,29424
374,CHARLESTON,CHARLESTON,12.02,32.777596,-79.941923,SC,29401
375,CHARLESTON,CHARLESTON,12.19,32.7786,-79.9356,SC,29416
376,CHARLESTON,CHARLESTON,12.47,32.7765,-79.9312,SC,29417
377,NORTH CHARLESTON,CHARLESTON,12.47,32.7765,-79.9312,SC,29419
378,CHARLESTON,CHARLESTON,12.47,32.7765,-79.9312,SC,29413
379,CHARLESTON,CHARLESTON,12.47,32.7765,-79.9312,SC,29422
380,CHARLESTON,CHARLESTON,12.47,32.7765,-79.9312,SC,29402
381,CHARLESTON,CHARLESTON,12.47,32.7765,-79.9312,SC,29409
382,NORTH CHARLESTON,CHARLESTON,12.47,32.7765,-79.9312,SC,29415
383,CHARLESTON,CHARLESTON,12.54,32.7738,-79.9333,SC,29423
384,JOHNS ISLAND,CHARLESTON,13.86,32.718663,-80.098045,SC,29455
385,MOUNT PLEASANT,CHARLESTON,14.03,32.821494,-79.852362,SC,29464
386,SUMMERVILLE,DORCHESTER,14.45,33.09643,-80.19527,SC,29483
387,MOUNT PLEASANT,CHARLESTON,14.53,32.7939,-79.8628,SC,29465
388,SUMMERVILLE,BERKELEY,14.71,33.116773,-80.156549,SC,29486
389,TEMECULA,RIVERSIDE,0.91,33.4939,-117.1475,CA,92589
390,TEMECULA,RIVERSIDE,0.91,33.4939,-117.1475,CA,92593
391,TEMECULA,RIVERSIDE,2.95,33.527942,-117.101918,CA,92591
392,TEMECULA,RIVERSIDE,5.93,33.484384,-117.233784,CA,92590
393,MURRIETA,RIVERSIDE,6.3,33.5539,-117.2132,CA,92564
394,MURRIETA,RIVERSIDE,6.42,33.586008,-117.140955,CA,92563
395,TEMECULA,RIVERSIDE,7.85,33.540993,-117.008339,CA,92592
396,MURRIETA,RIVERSIDE,8.63,33.542828,-117.26895,CA,92562
397,WINCHESTER,RIVERSIDE,10.36,33.634437,-117.070616,CA,92596
398,FALLBROOK,SAN DIEGO,10.56,33.3767,-117.2505,CA,92088
399,WILDOMAR,RIVERSIDE,11.54,33.62168,-117.259824,CA,92595
400,FALLBROOK,SAN DIEGO,11.7,33.394303,-117.296416,CA,92028
401,MENIFEE,RIVERSIDE,11.81,33.657528,-117.189107,CA,92584
402,PALA,SAN DIEGO,12.11,33.372121,-116.979738,CA,92059
403,BONSALL,SAN DIEGO,14.84,33.286851,-117.205256,CA,92003
404,CLOVIS,FRESNO,0.36,36.826126,-119.678881,CA,93611
405,CLOVIS,FRESNO,0.96,36.8253,-119.7019,CA,93613
406,CLOVIS,FRESNO,2.0,36.8104,-119.713282,CA,93612
407,FRESNO,FRESNO,4.12,36.82308,-119.758917,CA,93710
408,FRESNO,FRESNO,4.74,36.793996,-119.759006,CA,93726
409,FRESNO,FRESNO,4.81,36.861368,-119.761194,CA,93720
410,FRESNO,FRESNO,5.15,36.754114,-119.673254,CA,93727
411,FRESNO,FRESNO,5.56,36.750574,-119.657832,CA,93737
412,FRESNO,FRESNO,5.9,36.768629,-119.761159,CA,93703
413,FRESNO,FRESNO,6.37,36.8409,-119.7988,CA,93740
414,FRESNO,FRESNO,6.63,36.842406,-119.803114,CA,93650
415,FRESNO,FRESNO,6.74,36.905141,-119.760045,CA,93730
416,FRESNO,FRESNO,6.76,36.801012,-119.802007,CA,93704
417,FRESNO,FRESNO,7.07,36.741234,-119.752314,CA,93702
418,FRESNO,FRESNO,7.35,36.7475,-119.7716,CA,93778
419,FRESNO,FRESNO,7.35,36.7475,-119.7716,CA,93747
420,FRESNO,FRESNO,7.35,36.7475,-119.7716,CA,93793
421,FRESNO,FRESNO,7.35,36.7475,-119.7716,CA,93775
422,FRESNO,FRESNO,7.35,36.7475,-119.7716,CA,93724
423,FRESNO,FRESNO,7.35,36.7475,-119.7716,CA,93790
424,FRESNO,FRESNO,7.35,36.7475,-119.7716,CA,93708
425,FRESNO,FRESNO,7.35,36.7475,-119.7716,CA,93715
426,FRESNO,FRESNO,7.35,36.7475,-119.7716,CA,93772
427,FRESNO,FRESNO,7.35,36.7475,-119.7716,CA,93760
428,FRESNO,FRESNO,7.35,36.7475,-119.7716,CA,93773
429,FRESNO,FRESNO,7.35,36.7475,-119.7716,CA,93776
430,FRESNO,FRESNO,7.35,36.7475,-119.7716,CA,93718
431,FRESNO,FRESNO,7.35,36.7475,-119.7716,CA,93750
432,FRESNO,FRESNO,7.35,36.7475,-119.7716,CA,93712
433,FRESNO,FRESNO,7.35,36.7475,-119.7716,CA,93794
434,FRESNO,FRESNO,7.35,36.7475,-119.7716,CA,93771
435,FRESNO,FRESNO,7.35,36.7475,-119.7716,CA,93791
436,FRESNO,FRESNO,7.35,36.7475,-119.7716,CA,93716
437,FRESNO,FRESNO,7.35,36.7475,-119.7716,CA,93709
438,FRESNO,FRESNO,7.35,36.7475,-119.7716,CA,93744
439,FRESNO,FRESNO,7.35,36.7475,-119.7716,CA,93761
440,FRESNO,FRESNO,7.35,36.7475,-119.7716,CA,93774
441,FRESNO,FRESNO,7.35,36.7475,-119.7716,CA,93777
442,FRESNO,FRESNO,7.35,36.7475,-119.7716,CA,93729
443,FRESNO,FRESNO,7.35,36.7475,-119.7716,CA,93714
444,FRESNO,FRESNO,7.35,36.7475,-119.7716,CA,93755
445,FRESNO,FRESNO,7.35,36.7475,-119.7716,CA,93844
446,FRESNO,FRESNO,7.35,36.7475,-119.7716,CA,93764
447,FRESNO,FRESNO,7.35,36.7475,-119.7716,CA,93786
448,FRESNO,FRESNO,7.35,36.7475,-119.7716,CA,93792
449,FRESNO,FRESNO,7.35,36.7475,-119.7716,CA,93707
450,FRESNO,FRESNO,7.35,36.7475,-119.7716,CA,93717
451,FRESNO,FRESNO,7.35,36.7475,-119.7716,CA,93779
452,FRESNO,FRESNO,7.35,36.7475,-119.7716,CA,93888
453,FRESNO,FRESNO,7.35,36.7475,-119.7716,CA,93765
454,FRESNO,FRESNO,7.41,36.767718,-119.795461,CA,93741
455,FRESNO,FRESNO,8.02,36.842136,-119.828492,CA,93711
456,FRESNO,FRESNO,8.04,36.750442,-119.792952,CA,93701
457,FRESNO,FRESNO,8.45,36.786462,-119.828222,CA,93705
458,FRESNO,FRESNO,8.82,36.757392,-119.817429,CA,93728
459,FRESNO,FRESNO,8.93,36.729242,-119.788794,CA,93721
460,FRESNO,FRESNO,9.04,36.7109,-119.7575,CA,93745
461,CLOVIS,FRESNO,9.14,36.928825,-119.577571,CA,93619
462,FRESNO,FRESNO,11.43,36.804425,-119.888939,CA,93722
463,DEL REY,FRESNO,13.25,36.652397,-119.588608,CA,93616
464,FOWLER,FRESNO,14.38,36.62102,-119.655535,CA,93625
465,MADERA,MADERA,14.5,36.976845,-119.87014,CA,93636
466,PRATHER,FRESNO,14.91,37.00458,-119.529258,CA,93651
467,SPRINGFIELD,SANGAMON,0.68,39.800002,-89.650312,IL,62701
468,SPRINGFIELD,SANGAMON,0.74,39.8018,-89.6436,IL,62767
469,SPRINGFIELD,SANGAMON,0.74,39.8018,-89.6436,IL,62739
470,SPRINGFIELD,SANGAMON,0.74,39.8018,-89.6436,IL,62723
471,SPRINGFIELD,SANGAMON,0.74,39.8018,-89.6436,IL,62706
472,SPRINGFIELD,SANGAMON,0.74,39.8018,-89.6436,IL,62761
473,SPRINGFIELD,SANGAMON,0.74,39.8018,-89.6436,IL,62796
474,SPRINGFIELD,SANGAMON,0.74,39.8018,-89.6436,IL,62763
475,SPRINGFIELD,SANGAMON,0.74,39.8018,-89.6436,IL,62776
476,SPRINGFIELD,SANGAMON,0.74,39.8018,-89.6436,IL,62786
477,SPRINGFIELD,SANGAMON,0.74,39.8018,-89.6436,IL,62716
478,SPRINGFIELD,SANGAMON,0.74,39.8018,-89.6436,IL,62766
479,SPRINGFIELD,SANGAMON,0.74,39.8018,-89.6436,IL,62764
480,SPRINGFIELD,SANGAMON,0.74,39.8018,-89.6436,IL,62777
481,SPRINGFIELD,SANGAMON,0.74,39.8018,-89.6436,IL,62791
482,SPRINGFIELD,SANGAMON,0.74,39.8018,-89.6436,IL,62719
483,SPRINGFIELD,SANGAMON,0.74,39.8018,-89.6436,IL,62762
484,SPRINGFIELD,SANGAMON,0.74,39.8018,-89.6436,IL,62726
485,SPRINGFIELD,SANGAMON,0.74,39.8018,-89.6436,IL,62705
486,SPRINGFIELD,SANGAMON,0.74,39.8018,-89.6436,IL,62756
487,SPRINGFIELD,SANGAMON,0.74,39.8018,-89.6436,IL,62736
488,SPRINGFIELD,SANGAMON,0.74,39.8018,-89.6436,IL,62781
489,SPRINGFIELD,SANGAMON,0.74,39.8018,-89.6436,IL,62715
490,SPRINGFIELD,SANGAMON,0.74,39.8018,-89.6436,IL,62757
491,SPRINGFIELD,SANGAMON,0.74,39.8018,-89.6436,IL,62794
492,SPRINGFIELD,SANGAMON,0.74,39.8018,-89.6436,IL,62708
493,SPRINGFIELD,SANGAMON,0.74,39.8018,-89.6436,IL,62722
494,SPRINGFIELD,SANGAMON,0.74,39.8018,-89.6436,IL,62769
495,SPRINGFIELD,SANGAMON,2.57,39.771921,-89.686047,IL,62704
496,SPRINGFIELD,SANGAMON,2.58,39.755006,-89.631625,IL,62703
497,SPRINGFIELD,SANGAMON,3.15,39.836156,-89.654216,IL,62702
498,SPRINGFIELD,SANGAMON,4.99,39.750966,-89.722618,IL,62711
499,SPRINGFIELD,SANGAMON,5.14,39.865004,-89.632606,IL,62707
500,SPRINGFIELD,SANGAMON,6.02,39.72543,-89.570092,IL,62712
501,RIVERTON,SANGAMON,8.33,39.856932,-89.513246,IL,62561
502,ROCHESTER,SANGAMON,8.91,39.7187,-89.506022,IL,62563
503,SHERMAN,SANGAMON,8.94,39.914343,-89.592846,IL,62684
504,CANTRALL,SANGAMON,9.12,39.916241,-89.699696,IL,62625
505,CHATHAM,SANGAMON,9.74,39.665412,-89.727894,IL,62629
506,GLENARM,SANGAMON,10.38,39.641,-89.6569,IL,62536
507,DAWSON,SANGAMON,10.43,39.819161,-89.451974,IL,62520
508,NEW BERLIN,SANGAMON,12.22,39.744721,-89.866206,IL,62670
509,PLEASANT PLAINS,SANGAMON,12.34,39.83784,-89.868494,IL,62677
510,ATHENS,MENARD,12.93,39.977944,-89.664216,IL,62613
511,WILLIAMSVILLE,SANGAMON,13.08,39.954908,-89.520834,IL,62693
512,MECHANICSBURG,SANGAMON,13.8,39.768548,-89.38695,IL,62545
513,BUFFALO,SANGAMON,13.93,39.84574,-89.3926,IL,62515
514,LOAMI,SANGAMON,14.92,39.664983,-89.872219,IL,62661
515,MERIDIAN,ADA,0.42,43.6124,-116.3908,ID,83680
516,MERIDIAN,ADA,2.96,43.652122,-116.426272,ID,83646
517,MERIDIAN,ADA,3.09,43.569526,-116.403984,ID,83642
518,BOISE,ADA,3.27,43.633927,-116.339582,ID,83713
519,BOISE,ADA,5.85,43.632247,-116.284853,ID,83704
520,BOISE,ADA,6.64,43.560522,-116.289073,ID,83709
521,NAMPA,CANYON,7.18,43.598194,-116.540274,ID,83687
522,STAR,ADA,8.26,43.711757,-116.494267,ID,83669
523,BOISE,ADA,8.47,43.659388,-116.241738,ID,83703
524,NAMPA,CANYON,9.65,43.5408,-116.5625,ID,83653
525,NAMPA,CANYON,9.65,43.5408,-116.5625,ID,83652
526,BOISE,ADA,9.72,43.560609,-116.219837,ID,83705
527,BOISE,ADA,9.85,43.6139,-116.2025,ID,83729
528,BOISE,ADA,9.85,43.6139,-116.2025,ID,83720
529,BOISE,ADA,9.85,43.6139,-116.2025,ID,83724
530,BOISE,ADA,9.85,43.6139,-116.2025,ID,83756
531,BOISE,ADA,9.85,43.6139,-116.2025,ID,83728
532,BOISE,ADA,9.85,43.6139,-116.2025,ID,83735
533,BOISE,ADA,9.85,43.6139,-116.2025,ID,83715
534,BOISE,ADA,9.85,43.6139,-116.2025,ID,83722
535,BOISE,ADA,9.85,43.6139,-116.2025,ID,83732
536,BOISE,ADA,9.85,43.6139,-116.2025,ID,83719
537,BOISE,ADA,9.85,43.6139,-116.2025,ID,83799
538,BOISE,ADA,9.85,43.6139,-116.2025,ID,83711
539,BOISE,ADA,9.85,43.6139,-116.2025,ID,83726
540,BOISE,ADA,9.85,43.6139,-116.2025,ID,83717
541,BOISE,ADA,9.85,43.6139,-116.2025,ID,83707
542,BOISE,ADA,9.85,43.6139,-116.2025,ID,83701
543,BOISE,ADA,9.89,43.604457,-116.202148,ID,83725
544,EAGLE,ADA,10.12,43.760582,-116.387926,ID,83616
545,BOISE,ADA,10.45,43.594418,-116.192438,ID,83706
546,NAMPA,CANYON,10.66,43.598048,-116.6102,ID,83651
547,GARDEN CITY,ADA,12.17,43.727779,-116.213296,ID,83714
548,BOISE,ADA,12.25,43.664506,-116.164578,ID,83702
549,BOISE,ADA,12.6,43.5545,-116.1616,ID,83708
550,MIDDLETON,CANYON,13.04,43.744069,-116.587782,ID,83644
551,CALDWELL,CANYON,13.05,43.668103,-116.648324,ID,83605
552,BOISE,ADA,13.81,43.610558,-116.123662,ID,83712
553,NAMPA,CANYON,13.91,43.478176,-116.603371,ID,83686
554,CALDWELL,CANYON,14.81,43.6631,-116.6865,ID,83606
555,WESTMINSTER,ADAMS,1.12,39.87801,-105.043985,CO,80031
556,BROOMFIELD,BROOMFIELD,2.75,39.920899,-105.077006,CO,80020
557,BROOMFIELD,BROOMFIELD,2.9,39.9206,-105.0864,CO,80038
558,DENVER,ADAMS,3.3,39.867112,-105.005414,CO,80260
559,DENVER,ADAMS,3.59,39.914067,-105.010998,CO,80234
560,ARVADA,JEFFERSON,3.62,39.856226,-105.123478,CO,80005
561,ARVADA,JEFFERSON,3.7,39.828792,-105.058264,CO,80003
562,WESTMINSTER,ADAMS,3.85,39.8316,-105.0337,CO,80035
563,WESTMINSTER,ADAMS,4.02,39.828803,-105.034192,CO,80030
564,WESTMINSTER,ADAMS,4.1,39.8284,-105.0318,CO,80036
565,BROOMFIELD,JEFFERSON,4.56,39.892612,-105.1492,CO,80021
566,DENVER,ADAMS,5.34,39.815533,-105.013278,CO,80221
567,ARVADA,JEFFERSON,5.61,39.8028,-105.0869,CO,80001
568,ARVADA,JEFFERSON,5.61,39.8028,-105.0869,CO,80006
569,ARVADA,JEFFERSON,5.68,39.814772,-105.125552,CO,80004
570,EASTLAKE,ADAMS,6.22,39.9239,-104.9606,CO,80614
571,DENVER,ADAMS,6.36,39.899507,-104.946796,CO,80233
572,ARVADA,JEFFERSON,6.41,39.793416,-105.100028,CO,80002
573,DENVER,ADAMS,6.48,39.848632,-104.950634,CO,80229
574,THORNTON,ADAMS,6.59,39.928444,-104.955839,CO,80241
575,BROOMFIELD,BROOMFIELD,6.69,39.971644,-105.015644,CO,80023
576,LOUISVILLE,BOULDER,7.16,39.957005,-105.157764,CO,80027
577,ARVADA,JEFFERSON,7.27,39.857844,-105.197429,CO,80007
578,DENVER,DENVER,7.75,39.770568,-105.048645,CO,80212
579,WHEAT RIDGE,JEFFERSON,7.78,39.774795,-105.109231,CO,80033
580,WHEAT RIDGE,JEFFERSON,8.02,39.7664,-105.0769,CO,80034
581,COMMERCE CITY,ADAMS,8.1,39.8224,-104.9334,CO,80037
582,DUPONT,ADAMS,8.2,39.844535,-104.918133,CO,80024
583,DENVER,DENVER,8.51,39.764131,-105.017788,CO,80211
584,HENDERSON,ADAMS,9.35,39.882043,-104.888518,CO,80640
585,DENVER,DENVER,9.35,39.784905,-104.941932,CO,80216
586,DENVER,DENVER,9.61,39.752627,-104.998086,CO,80202
587,DENVER,JEFFERSON,9.61,39.74299,-105.072022,CO,80214
588,DENVER,DENVER,9.7,39.7656,-104.9626,CO,80266
589,BRIGHTON,ADAMS,9.83,39.954885,-104.905293,CO,80602
590,BOULDER,BOULDER,9.92,39.953231,-105.22666,CO,80303
591,LAFAYETTE,BOULDER,9.93,40.022629,-105.105358,CO,80026
592,DENVER,DENVER,9.97,39.758341,-104.96767,CO,80205
593,DENVER,DENVER,9.99,39.749436,-104.989486,CO,80294
594,DENVER,DENVER,9.99,39.7483,-104.9928,CO,80265
595,DENVER,JEFFERSON,10.08,39.742292,-105.118755,CO,80215
596,DENVER,DENVER,10.17,39.746286,-104.990136,CO,80293
597,DENVER,DENVER,10.24,39.737736,-105.020317,CO,80204
598,DENVER,DENVER,10.38,39.744086,-104.986986,CO,80290
599,DENVER,DENVER,10.51,39.742486,-104.985636,CO,80264
600,DENVER,DENVER,10.74,39.7393,-104.9845,CO,80271
601,DENVER,DENVER,10.74,39.7393,-104.9845,CO,80281
602,DENVER,DENVER,10.74,39.7393,-104.9845,CO,80243
603,DENVER,DENVER,10.74,39.7393,-104.9845,CO,80259
604,DENVER,DENVER,10.74,39.7393,-104.9845,CO,80273
605,DENVER,DENVER,10.74,39.7393,-104.9845,CO,80250
606,DENVER,DENVER,10.74,39.7393,-104.9845,CO,80261
607,DENVER,DENVER,10.74,39.7393,-104.9845,CO,80248
608,DENVER,DENVER,10.74,39.7393,-104.9845,CO,80263
609,DENVER,DENVER,10.74,39.7393,-104.9844,CO,80201
610,DENVER,DENVER,10.74,39.7393,-104.9845,CO,80256
611,DENVER,DENVER,10.74,39.7393,-104.9845,CO,80291
612,DENVER,DENVER,10.74,39.7393,-104.9844,CO,80217
613,DENVER,DENVER,10.74,39.7393,-104.9845,CO,80244
614,DENVER,DENVER,10.74,39.7393,-104.9845,CO,80257
615,DENVER,DENVER,10.74,39.7393,-104.9845,CO,80299
616,DENVER,DENVER,10.74,39.7393,-104.9845,CO,80274
617,DENVER,DENVER,11.24,39.732026,-104.982468,CO,80203
618,DENVER,DENVER,11.46,39.732367,-104.971308,CO,80218
619,DENVER,DENVER,11.56,39.761824,-104.91337,CO,80207
620,DENVER,JEFFERSON,11.71,39.718013,-105.120531,CO,80225
621,DENVER,JEFFERSON,11.92,39.71069,-105.090842,CO,80226
622,BOULDER,BOULDER,11.94,39.975573,-105.25358,CO,80305
623,DENVER,DENVER,12.01,39.730725,-104.95321,CO,80206
624,GOLDEN,JEFFERSON,12.04,39.7559,-105.2207,CO,80402
625,GOLDEN,JEFFERSON,12.04,39.7559,-105.2207,CO,80419
626,DENVER,DENVER,12.41,39.731056,-104.93779,CO,80262
627,ELDORADO SPRINGS,BOULDER,12.51,39.925286,-105.293046,CO,80025
628,DENVER,DENVER,12.54,39.769004,-104.880012,CO,80238
629,ERIE,BOULDER,12.67,40.062962,-105.02218,CO,80516
630,DENVER,DENVER,12.93,39.696254,-105.034428,CO,80219
631,DENVER,DENVER,13.18,39.731077,-104.912719,CO,80220
632,DENVER,DENVER,13.28,39.705644,-104.964853,CO,80209
633,DENVER,JEFFERSON,13.37,39.689456,-105.091249,CO,80232
634,DENVER,DENVER,13.45,39.692916,-105.003914,CO,80223
635,BOULDER,BOULDER,13.71,40.048024,-105.206798,CO,80301
636,BOULDER,BOULDER,13.74,40.005904,-105.26727,CO,80309
637,DACONO,WELD,14.01,40.065913,-104.952018,CO,80514
638,DENVER,JEFFERSON,14.04,39.69142,-105.156062,CO,80228
639,AURORA,ADAMS,14.05,39.7439,-104.8706,CO,80040
640,DENVER,DENVER,14.08,39.789772,-104.828404,CO,80239
641,DENVER,DENVER,14.15,39.704601,-104.931236,CO,80246
642,BOULDER,BOULDER,14.27,40.0153,-105.2702,CO,80308
643,BOULDER,BOULDER,14.27,40.0153,-105.2702,CO,80310
644,BOULDER,BOULDER,14.27,40.0153,-105.2702,CO,80307
645,BOULDER,BOULDER,14.27,40.0153,-105.2702,CO,80314
646,BOULDER,BOULDER,14.27,40.0153,-105.2702,CO,80306
647,DENVER,DENVER,14.48,39.719953,-104.891753,CO,80230
648,AURORA,ARAPAHOE,14.61,39.7688,-104.8324,CO,80041
649,BRIGHTON,ADAMS,14.68,39.942861,-104.799537,CO,80601
650,AURORA,ARAPAHOE,14.8,39.739826,-104.856217,CO,80010
651,DENVER,DENVER,14.95,39.680174,-104.962855,CO,80208
652,COSTA MESA,ORANGE,0.99,33.679094,-117.90553,CA,92626
653,COSTA MESA,ORANGE,1.21,33.648991,-117.91778,CA,92627
654,COSTA MESA,ORANGE,1.72,33.6414,-117.9178,CA,92628
655,NEWPORT BEACH,ORANGE,2.91,33.626576,-117.930504,CA,92663
656,NEWPORT BEACH,ORANGE,2.96,33.637966,-117.873246,CA,92660
657,HUNTINGTON BEACH,ORANGE,2.99,33.664935,-117.964196,CA,92646
658,SANTA ANA,ORANGE,3.19,33.696593,-117.870968,CA,92707
659,NEWPORT BEACH,ORANGE,3.38,33.6187,-117.9283,CA,92658
660,NEWPORT BEACH,ORANGE,3.38,33.6187,-117.9283,CA,92659
661,FOUNTAIN VALLEY,ORANGE,3.67,33.710113,-117.947725,CA,92708
662,SANTA ANA,ORANGE,3.72,33.719796,-117.914119,CA,92704
663,FOUNTAIN VALLEY,ORANGE,3.79,33.7094,-117.9526,CA,92728
664,IRVINE,ORANGE,4.31,33.64732,-117.840944,CA,92697
665,IRVINE,ORANGE,4.35,33.643014,-117.841949,CA,92617
666,NEWPORT BEACH,ORANGE,4.42,33.602345,-117.901905,CA,92661
667,NEWPORT BEACH,ORANGE,4.63,33.60115,-117.891139,CA,92662
668,HUNTINGTON BEACH,ORANGE,4.97,33.6606,-117.9983,CA,92615
669,IRVINE,ORANGE,5.04,33.68411,-117.827543,CA,92614
670,ALISO VIEJO,ORANGE,5.19,33.6695,-117.8223,CA,92698
671,IRVINE,ORANGE,5.2,33.6695,-117.8222,CA,92623
672,IRVINE,ORANGE,5.2,33.6695,-117.8222,CA,92619
673,IRVINE,ORANGE,5.2,33.6695,-117.8222,CA,92616
674,IRVINE,ORANGE,5.23,33.661515,-117.821661,CA,92612
675,CORONA DEL MAR,ORANGE,5.31,33.599362,-117.865873,CA,92625
676,HUNTINGTON BEACH,ORANGE,5.39,33.7036,-117.9942,CA,92605
677,SANTA ANA,ORANGE,5.71,33.748754,-117.909421,CA,92703
678,IRVINE,ORANGE,5.98,33.699822,-117.816856,CA,92606
679,GARDEN GROVE,ORANGE,6.07,33.75338,-117.92451,CA,92843
680,SANTA ANA,ORANGE,6.09,33.7457,-117.8669,CA,92711
681,SANTA ANA,ORANGE,6.09,33.7457,-117.8669,CA,92712
682,SANTA ANA,ORANGE,6.09,33.7457,-117.8669,CA,92702
683,SANTA ANA,ORANGE,6.1,33.7458,-117.8667,CA,92799
684,HUNTINGTON BEACH,ORANGE,6.32,33.67674,-118.02116,CA,92648
685,SANTA ANA,ORANGE,6.47,33.746758,-117.855371,CA,92701
686,MIDWAY CITY,ORANGE,6.79,33.743174,-117.985291,CA,92655
687,SANTA ANA,ORANGE,6.83,33.7529,-117.8554,CA,92735
688,NEWPORT COAST,ORANGE,6.86,33.59315,-117.831175,CA,92657
689,HUNTINGTON BEACH,ORANGE,6.88,33.726824,-118.006881,CA,92647
690,TUSTIN,ORANGE,7.21,33.737629,-117.821174,CA,92780
691,SANTA ANA,ORANGE,7.22,33.767558,-117.881658,CA,92706
692,IRVINE,ORANGE,7.25,33.690273,-117.789938,CA,92604
693,WESTMINSTER,ORANGE,7.27,33.7497,-117.989,CA,92685
694,IRVINE,ORANGE,7.33,33.624468,-117.795152,CA,92603
695,GARDEN GROVE,ORANGE,7.36,33.759488,-117.973927,CA,92844
696,WESTMINSTER,ORANGE,7.41,33.749095,-117.993666,CA,92683
697,TUSTIN,ORANGE,7.49,33.7392,-117.8162,CA,92781
698,SANTA ANA,ORANGE,7.78,33.744022,-117.814814,CA,92705
699,TUSTIN,ORANGE,8.04,33.736054,-117.80082,CA,92782
700,WESTMINSTER,ORANGE,8.41,33.7595,-118.0059,CA,92684
701,GARDEN GROVE,ORANGE,8.47,33.7875,-117.9332,CA,92846
702,GARDEN GROVE,ORANGE,8.47,33.7875,-117.9332,CA,92842
703,GARDEN GROVE,ORANGE,8.5,33.788624,-117.92768,CA,92840
704,ORANGE,ORANGE,8.61,33.788154,-117.881695,CA,92868
705,EAST IRVINE,ORANGE,8.88,33.6758,-117.7587,CA,92650
706,HUNTINGTON BEACH,ORANGE,9.06,33.72226,-118.05429,CA,92649
707,ORANGE,ORANGE,9.08,33.784189,-117.842801,CA,92866
708,ORANGE,ORANGE,9.08,33.7878,-117.8523,CA,92856
709,ORANGE,ORANGE,9.08,33.7878,-117.8523,CA,92863
710,ORANGE,ORANGE,9.08,33.7878,-117.8523,CA,92859
711,ORANGE,ORANGE,9.08,33.7878,-117.8523,CA,92864
712,ORANGE,ORANGE,9.08,33.7878,-117.8523,CA,92857
713,IRVINE,ORANGE,9.32,33.70899,-117.758996,CA,92620
714,GARDEN GROVE,ORANGE,9.38,33.78837,-117.983188,CA,92841
715,SUNSET BEACH,ORANGE,9.82,33.717789,-118.071046,CA,90742
716,ANAHEIM,ORANGE,9.98,33.810701,-117.916841,CA,92802
717,STANTON,ORANGE,10.2,33.795232,-117.998295,CA,90680
718,IRVINE,ORANGE,10.32,33.685157,-117.734614,CA,92618
719,GARDEN GROVE,ORANGE,10.42,33.78296,-118.026926,CA,92845
720,ANAHEIM,ORANGE,10.68,33.810422,-117.97942,CA,92804
721,SURFSIDE,ORANGE,10.87,33.728399,-118.085506,CA,90743
722,ANAHEIM,ORANGE,11.06,33.826348,-117.910453,CA,92805
723,IRVINE,ORANGE,11.17,33.748442,-117.745505,CA,92602
724,LAGUNA WOODS,ORANGE,11.2,33.607122,-117.731077,CA,92637
725,LAGUNA BEACH,ORANGE,11.33,33.5425,-117.7825,CA,92652
726,LAGUNA HILLS,ORANGE,11.33,33.5425,-117.7825,CA,92654
727,LAGUNA NIGUEL,ORANGE,11.33,33.5425,-117.7825,CA,92607
728,SEAL BEACH,ORANGE,11.45,33.756867,-118.078642,CA,90740
729,LAGUNA BEACH,ORANGE,11.45,33.545128,-117.776058,CA,92651
